country,founded,id,industry,linkedin_url,locality,name,region,size,website
sri lanka,2021,ceyloncode,,linkedin.com/company/ceyloncode,,ceyloncode,,10-Jan,ceyloncode.lk
sri lanka,2021,actvue-com,,linkedin.com/company/actvue-com,colombo,actvue.com,western,10-Jan,actvue.com
sri lanka,2021,abacusms,,linkedin.com/company/abacusms,colombo,abacus management solutions (pvt) ltd,western,Nov-50,abacusms.lk
sri lanka,2021,study-ielts,,linkedin.com/company/study-ielts,colombo,study ielts,western,Nov-50,studyielts.lk
sri lanka,2021,infoceptprivatelimited,,linkedin.com/company/infoceptprivatelimited,wattala,infocept,western,10-Jan,
sri lanka,2021,startup-global-srilanka,staffing and recruiting,linkedin.com/company/startup-global-srilanka,colombo,startup global sri lanka,western,Nov-50,startupglobal.business
sri lanka,2021,cattfonets,graphic design,linkedin.com/company/cattfonets,matale,cattfonets,central,10-Jan,cattfonets.com
sri lanka,2021,dev-hub-lk,,linkedin.com/company/dev-hub-lk,galle,dev hub,southern,10-Jan,
sri lanka,2021,hanseatic-ship-management-private-limited,,linkedin.com/company/hanseatic-ship-management-private-limited,rajagiriya,hanseatic ship management (private) limited,western,10-Jan,hanseatic.lk
sri lanka,2021,anka-hospitality,hospitality,linkedin.com/company/anka-hospitality,,anka hospitality,,10-Jan,ankahospitality.com
sri lanka,2021,innovator-park,,linkedin.com/company/innovator-park,kandy,innovator park,central,10-Jan,innovator.lk
sri lanka,2021,blackgen,consumer services,linkedin.com/company/blackgen,moratuwa,blackgen(pvt)ltd,western,Nov-50,
sri lanka,2021,fortiz-logistics-international-private-limited,,linkedin.com/company/fortiz-logistics-international-private-limited,colombo,fortiz logistics international (private) limited,western,Nov-50,fortiz.biz
sri lanka,2021,strive-global,,linkedin.com/company/strive-global,dehiwala,strive globally,western,10-Jan,striveglobally.com
sri lanka,2021,premiumhealthlk,,linkedin.com/company/premiumhealthlk,colombo,premium health,western,10-Jan,healthprosclub.org
sri lanka,2021,electroleaf,farming,linkedin.com/company/electroleaf,jaffna,electroleaf,northern province,10-Jan,electroleaftechnologies.com
sri lanka,2021,stainstitute,,linkedin.com/company/stainstitute,homagama,itc digital campus,western,10-Jan,itccampus.com.lk
sri lanka,2021,intellect-consulting-private-limited,,linkedin.com/company/intellect-consulting-private-limited,colombo,intellect consulting,western,10-Jan,intellectconsulting.io
sri lanka,2021,nmi-surgical-manufacturing,,linkedin.com/company/nmi-surgical-manufacturing,boralesgamuwa,nmi surgical manufacturing,western,51-200,nmisurgical.com
sri lanka,2021,airway-traveling-consultant,construction,linkedin.com/company/airway-traveling-consultant,,airway traveling & consultant,,10-Jan,airwaylk.com
sri lanka,2021,skillbirdinternational,,linkedin.com/company/skillbirdinternational,colombo,skill bird international (pvt.) ltd,western,Nov-50,skillbirdinternational.com
sri lanka,2021,musichits-lk,,linkedin.com/company/musichits-lk,colombo,musichits.lk,western,10-Jan,musichits.lk
sri lanka,2021,softwareone-sri-lanka,,linkedin.com/company/softwareone-sri-lanka,colombo,softwareone sri lanka,western,201-500,
sri lanka,2021,hammillewa-agro-products-pvt-ltd,,linkedin.com/company/hammillewa-agro-products-pvt-ltd,anuradhapura,hammillewa agro products (pvt) ltd,north central,10-Jan,
sri lanka,2021,circle360lk,media production,linkedin.com/company/circle360lk,,circle360 creative solutions,western,Nov-50,circle360lk.com
sri lanka,2021,mountlotushospital,,linkedin.com/company/mountlotushospital,,mount lotus eye and ent hospital,western,201-500,mountlotus.lk
sri lanka,2021,peach-tree-pvt-ltd,,linkedin.com/company/peach-tree-pvt-ltd,colombo,peach tree (pvt) ltd,western,10-Jan,
sri lanka,2021,ceyventures-holdings,,linkedin.com/company/ceyventures-holdings,colombo,ceyventures holdings,western,Nov-50,ceyventuresholding.com
sri lanka,2021,selyn-textiles,,linkedin.com/company/selyn-textiles,kurunegala,selyn textiles,north western,51-200,selyntextiles.com
sri lanka,2021,seguro-solutions,,linkedin.com/company/seguro-solutions,horana,seguro solutions,western,Nov-50,
sri lanka,2021,mirthdesignco,,linkedin.com/company/mirthdesignco,colombo,mirthdesignco.,western,10-Jan,linktr.ee/gihonmirth
sri lanka,2021,mazgem,international trade and development,linkedin.com/company/mazgem,colombo,mazgem (pvt) limited,western,10-Jan,
sri lanka,2021,find-x-pvt-ltd,,linkedin.com/company/find-x-pvt-ltd,horana,find x (pvt) ltd,western,10-Jan,findx.lk
sri lanka,2021,socialixlk,,linkedin.com/company/socialixlk,colombo,socialix,western,Nov-50,
sri lanka,2021,wikunamuonline,,linkedin.com/company/wikunamuonline,kandy,wikunamu online,central,10-Jan,wikunamu.online
sri lanka,2021,inkblink-in,,linkedin.com/company/inkblink-in,kosgama,inkblink in,western,10-Jan,
sri lanka,2021,successcocoon,,linkedin.com/company/successcocoon,colombo,success cocoon,western,10-Jan,successcocoon.com
sri lanka,2021,occsus,,linkedin.com/company/occsus,colombo,occsus,western,10-Jan,bullmoney0.wixsite.com/ocsuslk
sri lanka,2021,sliit-international,higher education,linkedin.com/company/sliit-international,colombo,sliit international,western,Nov-50,sliitinternational.lk
sri lanka,2021,matrix-srilanka,,linkedin.com/company/matrix-srilanka,hambantota,matrix srilanka,southern,51-200,
sri lanka,2021,all-caps-designs,,linkedin.com/company/all-caps-designs,galle,allcaps,southern,10-Jan,allcaps.global
sri lanka,2021,siyane-carpenters,construction,linkedin.com/company/siyane-carpenters,malabe,siyane carpenters,western,10-Jan,
sri lanka,2021,prediczo,,linkedin.com/company/prediczo,,prediczo (private) ltd,,10-Jan,prediczo.com
sri lanka,2021,dimoozen,,linkedin.com/company/dimoozen,balangoda,dimoozen,sabaragamuwa,10-Jan,dimoozen.com
sri lanka,2021,mantecslk,retail,linkedin.com/company/mantecslk,colombo,mantecs,western,10-Jan,
sri lanka,2021,agacia-ceylon,,linkedin.com/company/agacia-ceylon,kelaniya,agacia ceylon private limited,western,Nov-50,agacia.lk
sri lanka,2021,skill-gate-pvt-ltd,professional training & coaching,linkedin.com/company/skill-gate-pvt-ltd,nugegoda,skill gate pvt ltd,western,10-Jan,
sri lanka,2021,hypercart-lk,,linkedin.com/company/hypercart-lk,colombo,hypercart lanka (pvt) ltd.,western,10-Jan,hypercart.lk
sri lanka,2021,salesguruapp,,linkedin.com/company/salesguruapp,,salesguru,,10-Jan,getsalesguru.com
sri lanka,2021,teach-for-sri-lanka,,linkedin.com/company/teach-for-sri-lanka,colombo,teach for sri lanka,western,10-Jan,
sri lanka,2021,dmasrilanka,,linkedin.com/company/dmasrilanka,colombo,digital marketing association of sri lanka (dmasl),western,Nov-50,dmasl.lk
sri lanka,2021,the-wealth-academy-pvt-ltd,higher education,linkedin.com/company/the-wealth-academy-pvt-ltd,dehiwala,the wealth academy pvt ltd,colombo district,Nov-50,
sri lanka,2021,ropedigitall,,linkedin.com/company/ropedigitall,colombo,rope digital,western,10-Jan,linktr.ee/rope.digital
sri lanka,2021,fintech-credit-solution,financial services,linkedin.com/company/fintech-credit-solution,,fintech credit solutions (pvt) ltd www.fcsolutions.lk,western,Nov-50,
sri lanka,2021,reidcon,higher education,linkedin.com/company/reidcon,colombo,reidcon,western,51-200,reidcon21.com
sri lanka,2021,ornate-lk,,linkedin.com/company/ornate-lk,colombo,ornate cosmetics,western,10-Jan,ornateus.shop
sri lanka,2021,digitalresourcelk,,linkedin.com/company/digitalresourcelk,warakapola,digital resource lanka pvt ltd,sabaragamuwa,10-Jan,digitalresource.lk
sri lanka,2021,mediconcall,,linkedin.com/company/mediconcall,boralesgamuwa,medic on call,western,10-Jan,mediconcall.lk
sri lanka,2021,m-line-international-pvt-ltd,,linkedin.com/company/m-line-international-pvt-ltd,colombo,m line international (pvt) ltd.,western,Nov-50,
sri lanka,2021,a-s-negombo-trading-pvt-ltd,,linkedin.com/company/a-s-negombo-trading-pvt-ltd,gampaha,a s negombo trading (pvt) ltd,western province,10-Jan,asnegombotradingpvtltd.company.site
sri lanka,2021,design-edit,,linkedin.com/company/design-edit,,design edit,western,10-Jan,designeditconceptstore.com
sri lanka,2021,qubeux,,linkedin.com/company/qubeux,colombo,qubeux,western,10-Jan,qubeux.com
sri lanka,2021,digitz-business,,linkedin.com/company/digitz-business,colombo,digitz marketing,western,10-Jan,
sri lanka,2021,the-blackboard-project-sri-lanka,,linkedin.com/company/the-blackboard-project-sri-lanka,colombo,the blackboard project sri lanka,western,10-Jan,
sri lanka,2021,smart-offshore-lk,,linkedin.com/company/smart-offshore-lk,colombo,smart offshore,western,Nov-50,smartoffshore.lk
sri lanka,2021,hotcat-technologies,,linkedin.com/company/hotcat-technologies,panadura,hotcat technologies,western,Nov-50,hotcat.lk
sri lanka,2021,cewas-nwsdb,facilities services,linkedin.com/company/cewas-nwsdb,colombo,cewas_nwsdb,western,51-200,cewas.nwsdb.lk
sri lanka,2021,patpatgo,,linkedin.com/company/patpatgo,colombo,patpatgo,western,51-200,
sri lanka,2021,ahgraphics,graphic design,linkedin.com/company/ahgraphics,colombo,arrowhead graphics,western,10-Jan,
sri lanka,2021,simplybuylk,,linkedin.com/company/simplybuylk,gampaha,simplybuy.lk,western,10-Jan,simplybuy.lk
sri lanka,2021,vinqlum-co,,linkedin.com/company/vinqlum-co,colombo,vinqlum.co,western,10-Jan,vinqlum.odoo.com
sri lanka,2021,grabbitoapp,,linkedin.com/company/grabbitoapp,,grabbito,,Nov-50,grabbito.com
sri lanka,2021,mapbiz-solutions-pvt-ltd,,linkedin.com/company/mapbiz-solutions-pvt-ltd,colombo,mapbiz solutions,western,10-Jan,
sri lanka,2021,rajapakse-exports-imports-co,,linkedin.com/company/rajapakse-exports-imports-co,colombo,rajapakse exports & imports co.,western,10-Jan,
sri lanka,2021,off-the-ruck,,linkedin.com/company/off-the-ruck,,off the ruck,western,10-Jan,offtheruck.com
sri lanka,2021,skill-lab-education-technologies,,linkedin.com/company/skill-lab-education-technologies,horana,skill lab education & technologies,western,51-200,skilllabeducation.000webhostapp.com
sri lanka,2021,x-j-o-b-l-k,,linkedin.com/company/x-j-o-b-l-k,colombo,x j o b . l k,western,10-Jan,xjob.lk
sri lanka,2021,wwasrilanka,,linkedin.com/company/wwasrilanka,colombo,wordsworth academy,western,10-Jan,wwa.lk
sri lanka,2021,eclipse-tech-sl,,linkedin.com/company/eclipse-tech-sl,maharagama,eclipse tech,western,10-Jan,eclipsetech.lk
sri lanka,2021,sltcieeeias,,linkedin.com/company/sltcieeeias,padukka,ieee industry applications society of sltc,western,51-200,
sri lanka,2021,studio-screen-prime,,linkedin.com/company/studio-screen-prime,,studio screen prime,western,Nov-50,screenprime.lk
sri lanka,2021,cristalcode,,linkedin.com/company/cristalcode,colombo,cristal code pvt ltd,western,10-Jan,cristalcode.net
sri lanka,2021,the-wellness-center2020,,linkedin.com/company/the-wellness-center2020,moratuwa,the wellness center,western,10-Jan,thewellnesscenter.lk
sri lanka,2021,makemercy,environmental services,linkedin.com/company/makemercy,,makemercy,,10-Jan,
sri lanka,2021,rewireincc,,linkedin.com/company/rewireincc,dehiwala,rewire co.,western,10-Jan,
sri lanka,2021,matrix-mantra,,linkedin.com/company/matrix-mantra,,matrix mantra,,10-Jan,matrixmantra.lk
sri lanka,2021,digimark-colombo,,linkedin.com/company/digimark-colombo,boralesgamuwa,digimark solutions,western,10-Jan,
sri lanka,2021,rh-technologies-pvt-ltd,,linkedin.com/company/rh-technologies-pvt-ltd,colombo,rh technologies (pvt) ltd,western,10-Jan,rhtechy.com
sri lanka,2021,welllinx-healthcare-pvt-ltd,,linkedin.com/company/welllinx-healthcare-pvt-ltd,delgoda,welllinx healthcare (pvt) ltd,western,10-Jan,
sri lanka,2021,octicktech,,linkedin.com/company/octicktech,kandy,octick,central,10-Jan,octick.com
sri lanka,2021,dawns-studios,,linkedin.com/company/dawns-studios,kandy,dawns studios,central,10-Jan,facebook.com/dawnsstudios
sri lanka,2021,nenavimana,,linkedin.com/company/nenavimana,,nenavimana,,10-Jan,nenavimana.com
sri lanka,2021,jaffnacleancity,,linkedin.com/company/jaffnacleancity,,jaffna clean city initiative,,10-Jan,jaffnacleancity.org
sri lanka,2021,global-child-rights-ambassadors,,linkedin.com/company/global-child-rights-ambassadors,colombo,global child rights ambassadors,western,201-500,
sri lanka,2021,paragon-inc-global,,linkedin.com/company/paragon-inc-global,colombo,paragon inc,western,Nov-50,paragoninc.org
sri lanka,2021,xtream-union,,linkedin.com/company/xtream-union,mattegoda,xtream union (pvt) ltd,western,10-Jan,xtreamunion.com
sri lanka,2021,dreamtokens,,linkedin.com/company/dreamtokens,,dream tokens,,10-Jan,dreamtokens.net
sri lanka,2021,korefitness,,linkedin.com/company/korefitness,colombo,kore_lk,western,10-Jan,kore.lk
sri lanka,2021,thedwi,,linkedin.com/company/thedwi,colombo,the digital wellbeing initiative,western,10-Jan,thedwi.org
sri lanka,2021,origenie-lk,,linkedin.com/company/origenie-lk,hambantota,origenie lk,southern,10-Jan,origenie.lk
sri lanka,2021,tecgaze,,linkedin.com/company/tecgaze,warakapola,tecgaze,sabaragamuwa,10-Jan,tecgaze.com
sri lanka,2021,aerogenii,farming,linkedin.com/company/aerogenii,,aerogenii (private) limited,central,10-Jan,aerogenii.com
sri lanka,2021,kandywin,hospitality,linkedin.com/company/kandywin,kandy,kandywin hotels (pvt) ltd,central,Nov-50,facebook.com/kandywinhotels
sri lanka,2021,ebrandz-host,,linkedin.com/company/ebrandz-host,moratuwa,ebrandz host,western,10-Jan,ebrandzhost.com
sri lanka,2021,commercial-cleaning-lanka-private-limited,facilities services,linkedin.com/company/commercial-cleaning-lanka-private-limited,nawala,commercial cleaning lanka (pvt) ltd.,western,201-500,ccclanka.com
sri lanka,2021,ponder-solutions,,linkedin.com/company/ponder-solutions,colombo,ponder solutions,western,Nov-50,
sri lanka,2021,weddings-by-dula,events services,linkedin.com/company/weddings-by-dula,colombo,weddings by dula,western,10-Jan,instagram.com/weddingsbydula
sri lanka,2021,fatym-collection,,linkedin.com/company/fatym-collection,colombo,fatym collection,western,10-Jan,fatymcollection.com
sri lanka,2021,four-seasons-group-of-companies,,linkedin.com/company/four-seasons-group-of-companies,colombo,four seasons group,western,10-Jan,
sri lanka,2021,empoweredtechnology,,linkedin.com/company/empoweredtechnology,nugegoda,empowered technology,western,10-Jan,em-tec.us
sri lanka,2021,waaz-consultancy,,linkedin.com/company/waaz-consultancy,colombo,waaz consultancy,western,10-Jan,waazconsulancy.com
sri lanka,2021,xenon-realty,real estate,linkedin.com/company/xenon-realty,wattala,xenon realty,western,10-Jan,
sri lanka,2021,arecavirtual,,linkedin.com/company/arecavirtual,colombo,arecâvirtual,western,10-Jan,arecavirtual.com
sri lanka,2021,gloketh,,linkedin.com/company/gloketh,nugegoda,gloketh pvt ltd,western province,Nov-50,gloketh.com
sri lanka,2021,department-of-accounting-and-finance-nsbm-green-university,,linkedin.com/company/department-of-accounting-and-finance-nsbm-green-university,homagama,"department of accounting and finance, nsbm green university",western,10-Jan,
sri lanka,2021,department-of-marketing-tourism-management-nsbm-green-university,,linkedin.com/company/department-of-marketing-tourism-management-nsbm-green-university,homagama,department of marketing & tourism management (nsbm green university),western,Nov-50,nsbm.ac.lk
sri lanka,2021,proskin_lk,consumer services,linkedin.com/company/proskin_lk,colombo,proskin,western,10-Jan,facebook.com/proskin_lk-110403691326446
sri lanka,2021,bemmul,,linkedin.com/company/bemmul,,bemmul private limited,,10-Jan,bemmul.lk
sri lanka,2021,fress-agri-exports-pvt-ltd,,linkedin.com/company/fress-agri-exports-pvt-ltd,,fress agri exports pvt ltd,,10-Jan,
sri lanka,2021,ashif-capital-ventures,retail,linkedin.com/company/ashif-capital-ventures,beruwala,s k universal marketing (pvt) ltd,western,10-Jan,skmart.biz
sri lanka,2021,tira-travels,,linkedin.com/company/tira-travels,galle,tira travels,southern,10-Jan,
sri lanka,2021,desilva-trading,,linkedin.com/company/desilva-trading,,de silva trading & exports pvt ltd,western,Nov-50,desilvatrading.lk
sri lanka,2021,hela-bitz,,linkedin.com/company/hela-bitz,,hela bitz,,10-Jan,helabitz.com
sri lanka,2021,knsgemco,,linkedin.com/company/knsgemco,,kns gems,,10-Jan,knsgemco.com
sri lanka,2021,nk-fitnesssl,,linkedin.com/company/nk-fitnesssl,,nk fitness,western,10-Jan,
sri lanka,2021,de-silva-music-academy,,linkedin.com/company/de-silva-music-academy,chilan,de silva music academy,north western,10-Jan,desilvamusicacademy.com
sri lanka,2021,marambe-holdings,,linkedin.com/company/marambe-holdings,gampaha,marambe holdings,western province,10-Jan,marambeholdings.com
sri lanka,2021,center-for-supply-chain-operations-and-logistics-optimization-university-of-moratuwa,,linkedin.com/company/center-for-supply-chain-operations-and-logistics-optimization-university-of-moratuwa,,"center for supply chain, operations and logistics optimization, university of moratuwa",western,Nov-50,
sri lanka,2021,ux-by-kingtharu,,linkedin.com/company/ux-by-kingtharu,nawalapitiya,ux by kingtharu,central,10-Jan,
sri lanka,2021,frwebcraft,,linkedin.com/company/frwebcraft,colombo,frwebcraft,western,10-Jan,
